va,kind,name,display,source,confidence,notes,type
0x0054088E,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x00540890,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x00540896,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x00540897,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x0054089B,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x0054089C,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x005408AE,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x00540D88,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x00540DDC,data,,,waiver,confirmed,interior of / adjacent to ?MOD@@3PAUMODSPEC@@A; named at its base or owned by that subsystem,
0x0058F104,data,,,waiver,confirmed,interior of / adjacent to _trackLockEndT; named at its base or owned by that subsystem,
0x0058F106,data,,,waiver,confirmed,interior of / adjacent to _trackLockEndT; named at its base or owned by that subsystem,
0x0058F1DC,data,,,waiver,confirmed,interior of / adjacent to _projLocksOnPlayer; named at its base or owned by that subsystem,
0x0058F1DE,data,,,waiver,confirmed,interior of / adjacent to _projLocksOnPlayer; named at its base or owned by that subsystem,
